FREQUENCY (cm^-1),ENERGY TRANSMITTED
3369.940300,59.565200
3369.101700,59.239100
3368.263800,58.695700
3367.425200,58.587000
3366.586600,58.587000
3365.748700,58.369600
3364.910100,58.369600
3364.072200,58.369600
3363.233600,57.934800
3362.395000,57.391300
3361.557100,57.391300
3360.718500,57.142900
3359.879900,56.847800
3359.042000,56.304300
3358.203400,56.304300
3357.365500,56.742500
3356.526900,57.180700
3355.688300,57.618900
3354.850400,58.057100
3354.011800,58.495200
3353.173900,58.933400
3352.335300,59.371600
3351.496700,59.809800
3350.658800,63.315200
3349.820200,66.820700
3348.982300,70.326100
3348.143700,72.463800
3347.305100,74.601400
3346.467200,76.739100
3345.628600,71.739100
3344.790700,66.630400
3343.952100,61.521700
3343.113500,56.413000
3342.275600,56.521700
3341.437000,56.630400
3340.599100,56.739100
3339.760500,56.630400
3338.921900,56.630400
3338.084000,56.630400
3337.245400,56.630400
3336.407500,56.630400
3335.568900,56.630400
3334.730300,56.739100
3333.892400,56.739100
3333.053800,56.739100
3332.215900,56.739100
3331.377300,56.739100
3330.538700,56.739100
3329.700800,56.847800
3328.862200,56.847800
3328.024300,56.956500
3327.185700,57.065200
3326.347100,57.173900
3325.509200,57.282600
3324.670600,57.391300
3323.832000,57.608700
3322.994100,57.826100
3322.155500,58.043500
3321.317600,58.260900
3320.479000,58.478300
3319.640400,58.695700
3318.802500,58.913000
3317.963900,59.021700
3317.126000,59.239100
3316.287400,59.347800
3315.448800,59.565200
3314.610900,59.782600
3313.772300,60.000000
3312.934400,60.217400
3312.095800,60.543500
3311.257200,60.760900
3310.419300,60.869600
3309.580700,61.087000
3308.742800,61.413000
3307.904200,61.630400
3307.065600,61.739100
3306.227700,61.956500
3305.389100,62.173900
3304.551200,62.391300
3303.712600,62.608700
3302.874000,62.826100
3302.036100,62.934800
3301.197500,63.152200
3300.359600,63.369600
3299.521000,63.478300
3298.682400,63.695700
3297.844500,63.804300
3297.005900,63.913000
3296.168000,64.021700
3295.329400,64.130400
3294.490800,64.239100
3293.652900,64.239100
3292.814300,64.456500
3291.975700,64.456500
3291.137800,64.456500
3290.299200,64.673900
3289.461300,64.673900
3288.622700,64.673900
3287.784100,64.565200
3286.946200,64.565200
3286.107600,64.565200
3285.269700,64.565200
3284.431100,64.673900
3283.592500,64.673900
3282.754600,64.673900
3281.916000,64.891300
3281.078100,64.891300
3280.239500,64.891300
3279.400900,65.000000
3278.563000,65.000000
3277.724400,64.891300
3276.886500,64.782600
3276.047900,64.782600
3275.209300,64.782600
3274.371400,64.782600
3273.532800,64.782600
3272.694900,64.891300
3271.856300,64.891300
3271.017700,65.000000
3270.179800,65.108700
3269.341200,65.326100
3268.503300,65.326100
3267.664700,65.434800
3266.826100,65.434800
3265.988200,65.434800
3265.149600,65.434800
3264.311700,65.434800
3263.473100,65.434800
3262.634500,65.434800
3261.796600,65.326100
3260.958000,65.326100
3260.120100,65.326100
3259.281500,65.108700
3258.442900,65.108700
3257.605000,64.891300
3256.766400,64.891300
3255.927800,64.782600
3255.089900,64.782600
3254.251300,64.782600
3253.413400,64.782600
3252.574800,64.891300
3251.736200,64.891300
3250.898300,65.000000
3250.059700,65.108700
3249.221800,65.326100
3248.383200,65.434800
3247.544600,65.543500
3246.706700,65.760900
3245.868100,65.869600
3245.030200,66.087000
3244.191600,66.304300
3243.353000,66.413000
3242.515100,66.630400
3241.676500,66.630400
3240.838600,66.739100
3240.000000,66.847800
3239.161400,66.739100
3238.323500,66.739100
3237.484900,66.630400
3236.647000,66.413000
3235.808400,66.087000
3234.969800,65.869600
3234.131900,65.434800
3233.293300,65.217400
3232.455400,64.891300
3231.616800,64.565200
3230.778200,64.239100
3229.940300,63.913000
3229.101700,63.587000
3228.263800,63.369600
3227.425200,62.934800
3226.586600,62.608700
3225.748700,62.391300
3224.910100,61.956500
3224.072200,61.739100
3223.233600,61.413000
3222.395000,61.087000
3221.557100,60.869600
3220.718500,60.652200
3219.879900,60.652200
3219.042000,60.543500
3218.203400,60.978300
3217.365500,61.195700
3216.526900,62.065200
3215.688300,62.934800
3214.850400,63.804300
3214.011800,64.239100
3213.173900,65.000000
3212.335300,65.543500
3211.496700,66.413000
3210.658800,67.065200
3209.820200,67.717400
3208.982300,68.152200
3208.143700,69.021700
3207.305100,69.782600
3206.467200,70.108700
3205.628600,70.543500
3204.790700,71.195700
3203.952100,71.630400
3203.113500,71.956500
3202.275600,72.391300
3201.437000,72.717400
