frequency (cm^-1),energy transmitted
358.764800,0.584381
358.034400,0.582585
357.304000,0.579892
356.573600,0.577199
355.843200,0.573609
355.112800,0.570018
354.382400,0.567325
353.652000,0.564632
352.921600,0.561041
352.191200,0.556553
351.460800,0.552962
350.730400,0.549372
